ID,Latitud,Longitud,Longitud_road,Latitud_road,road_density,road_min_distance,Longitud_river,Latitud_river,river_density,river_min_distance
1,5.29826021194458,-75.24790954589844,-75.2452819,5.2871139,0.3050521408253379,1266.5536710901465,-75.2445014,5.2973613,0.6015874725005852,390.64280881398946
2,5.760000228881836,-72.79000091552734,,,0.0,,-72.78348800029455,5.767556482541645,0.31864956717483406,1103.9165947495264
3,4.865983009338379,-75.62279510498047,-75.62202017196768,4.866215737298136,0.6906073275617215,89.72122366611957,-75.6239343,4.8649876,2.7856006043536286,167.58781099093343
4,5.710000038146973,-75.31999969482422,-75.3114765,5.709044,0.603417863131081,950.0222035377224,-75.321537,5.709551,1.4554265705241654,177.38475847055497
5,7.710841178894043,-74.75316619873047,,,0.0,,-74.7557576,7.7073835,0.7813102927166947,477.45728389013595
6,4.808717250823975,-75.69059753417969,-75.69062027794769,4.808719693214639,4.108189439992062,2.54050230743895,-75.6933623,4.8044595,1.7514209847790625,561.9190338699158
7,6.670000076293945,-75.80999755859375,-75.8151243,6.6695156,0.43711403068892724,569.4008948625852,-75.809118,6.667905,1.209303453402153,251.28277074619407
8,5.989999771118164,-72.75,-72.7480812,5.9908626,0.5112088312975592,232.89361244359617,-72.74965358731124,5.990167825844661,0.5737822887574124,42.62652108052951
9,4.710988521575928,-74.07209014892578,-74.07208138536367,4.710894298851913,3.2182213841356515,10.47104745568967,-74.0651397,4.7115467,0.6933347175144243,773.5946371931419
10,4.982729911804199,-75.60526275634766,-75.60536931719255,4.982147122210311,0.9160051107786495,65.52785251502283,-75.60631044384674,4.98116914884888,1.0205315464750588,208.06637474708455
11,6.041009902954102,-75.70274353027344,-75.7068289,6.0406924,0.40152129802197045,453.63799407157325,-75.7016319,6.0422548,2.194488555293392,184.64626373030833
12,6.460000038146973,-74.41000366210938,,,0.0,,-74.41210150906608,6.460276171601122,0.6583007466378081,234.05458504381042
13,6.538710117340088,-75.09664154052734,-75.0966415357565,6.5392494,0.38128446113618275,59.6301878743545,-75.0966980760621,6.5384848968295755,1.9014644403492411,25.68797583328337
14,3.349999904632568,-76.54000091552734,-76.53050566698231,3.348913336776765,0.8419412172149329,1062.0231328805817,-76.531583,3.3596098,0.4298713644035761,1415.7383789451028
15,6.260000228881836,-75.5999984741211,-75.59763418765404,6.259468038475862,2.273229239705682,268.1687511459153,-75.59926840016753,6.25982717833767,1.862430255898197,83.0243919340832
16,4.570909976959229,-74.1247787475586,-74.12483795081258,4.5709305368514155,2.4921089424566327,6.945492007273866,-74.1258713,4.5584787,0.46839417104898534,1380.008278354949
