ID,Latitud,Longitud,Longitud_road,Latitud_road,road_density,road_min_distance,Longitud_river,Latitud_river,river_density,river_min_distance
38,4.840000152587891,-75.55999755859375,,,0.0,,-75.55750483712018,4.842928900802361,1.1715756023877468,425.8425686398413
39,4.710988521575928,-74.07209014892578,-74.07208136770396,4.710894300502057,3.875712891696378,10.468219257784677,-74.0651397,4.7115467,0.9124932619408064,773.5926311377931
40,5.712001800537109,-75.30979919433594,-75.31009181881527,5.712133023953352,1.102165887266154,35.51336289088953,-75.309513,5.710559,1.5468225977258236,162.67531690868276
41,4.535000324249268,-75.67568969726562,-75.67570126918172,4.535013891998808,4.155402494756883,1.9737541744131892,-75.6800348,4.5421639,0.8748568288516777,927.3698491590716
42,4.605672836303711,-74.05552673339844,-74.0592734,4.6019595,1.998369719757651,584.3406857547641,-74.0560618,4.606388,1.226193152552379,98.88603612804462
43,5.789999961853027,-75.77999877929688,,,0.0,,-75.779798,5.788648,1.637221429504629,151.15597010229763
44,1.478186845779419,-77.27071380615234,,,0.0,,-77.27138824720069,1.4781252305600106,0.6774939231743212,75.36929621318743
45,6.25,-75.58000183105469,-75.5797557,6.2506975,6.611347361977105,81.79763110581098,-75.57945534923844,6.2511161274279505,1.403252195338817,137.4436761131672
46,6.477755069732666,-74.40879821777344,-74.40360584280607,6.4846359048994096,0.4323689737822444,953.3601446661173,-74.4093291,6.4785579,0.7237270526711304,106.44183221140486
47,5.059999942779541,-75.52999877929688,-75.52765984527896,5.058432769613743,1.393598512803551,311.9334696644945,-75.5297575,5.0612434,0.73040781686344,140.08000171661894
48,5.987618923187256,-72.74707794189453,-72.7470103,5.9890377,0.7291302201870486,157.07200440323294,-72.74707828167936,5.9876345620392515,0.7652014265841718,1.7253880991541433
49,4.808717250823975,-75.69059753417969,-75.69062028062848,4.80871966763161,5.40825600817691,2.539137741870129,-75.6933623,4.8044595,1.658997413431721,561.9158791182442
50,5.062974452972412,-75.50276947021484,-75.50298079577522,5.064087362340764,6.659758414182649,125.27660301620719,-75.498953,5.0599938,1.0953647910332978,536.4170266740101
51,6.091479301452637,-75.63526916503906,-75.63601099477609,6.091578925432121,0.6993787772780311,82.85402957422455,-75.6342619,6.0913788,2.375511653096465,112.05038372602066
52,5.062974452972412,-75.50276947021484,-75.50298079577522,5.064087362340764,6.659758414182648,125.27660301620719,-75.498953,5.0599938,1.0953647910332978,536.4170266740101
53,4.710988521575928,-74.07209014892578,-74.07208136770396,4.710894300502057,3.875712891696378,10.468219257784677,-74.0651397,4.7115467,0.9124932619408065,773.5926311377931
54,6.139999866485596,-75.16999816894531,-75.1664051,6.1485845,0.6055331781803087,1029.2796850978302,-75.1681667,6.1385853,1.1587854119869652,256.0593466374311
55,3.660000085830688,-76.69000244140625,-76.6888655,3.6591379,0.6060129200469778,158.2477698422431,-76.6924386,3.6598157,0.5163729627238354,271.41486565160625
56,6.150000095367432,-72.56999969482422,,,0.0,,,,0.0,
57,1.025525808334351,-77.48434448242188,-77.4777515,1.022781,0.1900752914995972,794.0930345457718,-77.48428448678791,1.0255592507308504,0.6911309859689287,7.62608006939431
58,6.260000228881836,-75.58999633789062,-75.59019994997719,6.260095888575752,3.8183458122297447,24.89128117236166,-75.5929984,6.2571095,1.8626031703523942,461.0439463006409
59,5.659999847412109,-75.87999725341797,-75.8770419,5.6605447,0.4387902484096813,332.889778499701,-75.8801896,5.6604104,2.0044255897190406,50.15013161104835
60,3.430000066757202,-76.51000213623047,-76.50896613323768,3.431571840887534,3.9924412647536167,208.46820513407408,-76.4997649,3.4285282,0.0116018828129894,1149.156757961748
61,5.791434288024902,-75.78472900390625,,,0.0,,-75.7840876,5.79222,1.4584169587752518,112.22755876700865
62,6.190000057220459,-75.56999969482422,-75.56949046196569,6.1918304789981,3.6322869992468014,210.11590670798014,-75.57003245814434,6.188762988194207,1.9812224789378352,136.85652687691368
63,4.870121002197266,-75.62239074707031,-75.62229055710286,4.870151316403133,1.1984140270310164,11.60483669641094,-75.6197958,4.8718369,2.8925099909191254,344.74485532485244
64,4.865983009338379,-75.62279510498047,-75.62202016630737,4.86621571844674,1.1546677763997157,89.72343645860892,-75.6239343,4.8649876,3.1645615439021104,167.58489988465982
65,5.152013778686523,-75.03630828857422,,,0.0,,,,0.0,
66,5.059999942779541,-75.51000213623047,-75.509349,5.0611868,5.082298884510935,149.89924755524876,-75.5124337,5.0583775,1.2148954001744505,323.8728274702943
67,10.979999542236328,-74.83000183105469,-74.8323679,10.9830968,0.9366100554015526,429.2356129184474,-74.82993120368982,10.979762609905759,0.32538853834634035,27.32911588076145
68,5.221975803375244,-76.03042602539062,-76.03041135897834,5.222015775588164,0.6839522647466113,4.705198645751669,-76.0287034540047,5.219291007037341,1.3123141825923894,353.00847353955515
69,4.980000019073486,-75.55000305175781,,,0.0,,-75.5579802,4.9813809,0.9215962649754671,897.7642283477278
70,5.062974452972412,-75.50276947021484,-75.50298079577522,5.064087362340764,6.659758414182649,125.27660301620719,-75.498953,5.0599938,1.0953647910332975,536.4170266740101
71,5.613573551177979,-75.45751190185547,-75.45751080853235,5.613574316290827,0.8030027847257276,0.14430934668422363,,,0.0,
72,5.090000152587891,-75.54000091552734,-75.5403463,5.0916798,0.9576552851475508,189.64436041993497,-75.5420324,5.0959496,0.5356567286749375,695.3987544400629
73,6.869999885559082,-75.08999633789062,,,0.0,,-75.091711,6.871153,1.3639831442418464,228.42160596697155
74,5.070000171661377,-75.5199966430664,-75.51974300006455,5.070007039585303,4.557825354790313,28.134226546021495,-75.5170938,5.0620938,0.7169841914724223,931.6842311302796
75,0.80631810426712,-77.58245849609375,-77.58227424952635,0.8068800623496424,0.313528261446617,65.43200686928802,-77.5829655156873,0.8059266434784705,0.68251234973781,71.13065588392719
76,3.430000066757202,-76.5199966430664,-76.51983249659462,3.4299839110356034,4.70012717395107,18.323037627567548,,,0.0,
77,4.820000171661377,-73.16999816894531,-73.16988985834733,4.819909234320899,0.4545195242187483,15.674276323571908,-73.1705654,4.8180126,1.344126643427849,228.62108999396926
78,7.019999980926514,-74.69000244140625,-74.6997251,7.0204686,0.3043643674060873,1075.5091711327443,-74.692764,7.020014,1.0586581806551005,305.1289862492169
79,5.106663227081299,-75.94086456298828,-75.94180518107207,5.106048625534478,1.0651264137741816,124.49097595105962,-75.9407978,5.1067454,1.3664160151229063,11.715929471648915
80,5.297699928283691,-75.56234741210938,-75.562448,5.2975339,0.6988858436292851,21.484621690839372,,,0.0,
81,4.444675922393799,-75.24243927001953,-75.24245919866198,4.444690415500209,2.8709362400488305,2.7301567507799755,-75.2450449,4.4420141,0.7370699821441772,412.6427548574742
82,5.070000171661377,-75.51000213623047,-75.50982603971865,5.070212575019009,5.837989898851972,30.541085274194522,-75.508367,5.0718235,0.6735160563809907,271.1591807639317
83,4.840000152587891,-75.55999755859375,,,0.0,,-75.55750483712018,4.842928900802361,1.1715756023877466,425.8425686398413
84,6.989999771118164,-76.29000091552734,,,0.0,,-76.28994115685254,6.989864981415052,1.2760276148775145,16.306554950296903
85,5.474716186523438,-75.6010513305664,,,0.0,,-75.5943781,5.4725997,0.1247913563228461,775.6498868925046
86,5.070000171661377,-75.51000213623047,-75.50982603971865,5.070212575019009,5.837989898851971,30.541085274194522,-75.508367,5.0718235,0.6735160563809907,271.1591807639317
87,3.579999923706055,-76.16999816894531,,,0.0,,-76.1805122,3.5793842,0.11401273113059437,1170.1345237891003
88,5.079999923706055,-75.51000213623047,-75.51071250208054,5.078658003600322,3.072603614094277,168.00755854512482,-75.5118621,5.0786754,0.6327589391445085,252.9646324049591
89,1.503497958183289,-77.21516418457031,,,0.0,,,,0.0,
90,4.974094867706299,-75.67899322509766,-75.6808653,4.9771229,0.6277467560868928,393.9884289224476,-75.6829293,4.9714567,0.6635999418616587,525.0393844958181
91,5.229213237762451,-75.78790283203125,-75.7846986,5.2287673,0.8262330940885317,358.6236919728091,,,0.0,
92,6.050000190734863,-75.18000030517578,-75.185708,6.0581395,0.06265627329407489,1099.7339012330328,-75.178401,6.051223,2.4037226498376634,222.78017210546426
93,5.730000019073486,-75.75,,,0.0,,-75.744823,5.729091,1.5456627350432035,582.1837742665425
94,7.090000152587891,-73.12999725341797,-73.13054659843934,7.090659230192215,1.552912927932353,94.83832539656885,-73.12990149483704,7.0891073173298285,0.84797579247869,99.31050682600382
95,5.070000171661377,-75.51000213623047,-75.50982603971865,5.070212575019009,5.837989898851972,30.541085274194522,-75.508367,5.0718235,0.6735160563809907,271.1591807639317
96,6.670000076293945,-74.8499984741211,-74.8500141,6.6706815,0.8288638858609898,75.37313467621418,-74.856081,6.667627,1.4717426133478981,721.9433227075069
97,6.440000057220459,-75.33000183105469,-75.3307357,6.4417704,0.9195476209468495,211.93932326169983,-75.33031453565765,6.4392016550748705,2.174364422441448,94.83302485288588
98,5.070000171661377,-75.51000213623047,-75.50982603971865,5.070212575019009,5.837989898851971,30.541085274194522,-75.508367,5.0718235,0.6735160563809907,271.1591807639317
99,5.075182914733887,-75.51620483398438,-75.51594589438099,5.074713472186832,4.589035942879809,59.32624156534936,-75.51159745852618,5.077047946127663,0.5192992633318168,550.9476264524269
100,4.710988521575928,-74.07209014892578,-74.07208136770396,4.710894300502057,3.875712891696378,10.468219257784677,-74.0651397,4.7115467,0.9124932619408062,773.5926311377931
101,5.71999979019165,-75.30000305175781,-75.297887,5.7157596,1.1504767447090436,524.2265866266796,-75.299637,5.719832,2.400209114454424,44.5919549013269
102,4.444675922393799,-75.24243927001953,-75.24245919866198,4.444690415500209,2.8709362400488305,2.7301567507799755,-75.2450449,4.4420141,0.7370699821441772,412.6427548574742
103,5.852476119995117,-76.0218505859375,-76.02230855253079,5.850553060078903,0.42966813682338006,218.6319158026761,-76.02271930900505,5.849744765066807,1.2764349461618456,317.00517849634656
104,6.929999828338623,-75.69000244140625,,,0.0,,-75.691006,6.933065,1.3691524447239534,356.65594389162544
105,8.149999618530273,-72.47000122070312,-72.46647518538053,8.147798407596754,0.3824703888230459,458.55095373820495,-72.4735281,8.1514976,0.8798713536781413,422.4972839278071
106,4.444675922393799,-75.24243927001953,-75.24245919866198,4.444690415500209,2.8709362400488305,2.7301567507799755,-75.2450449,4.4420141,0.7370699821441772,412.6427548574742
107,8.25,-72.83000183105469,,,0.0,,-72.8244267,8.2487727,0.22652175503662988,629.0680240178374
108,6.25,-75.58000183105469,-75.5797557,6.2506975,6.611347361977105,81.79763110581098,-75.57945534923844,6.2511161274279505,1.403252195338817,137.4436761131672
109,6.300000190734863,-75.55000305175781,-75.5563873,6.3017775,1.225112683347651,733.2601836434352,-75.5515962,6.2976392,1.432854352932033,315.0407488603198
110,6.471498489379883,-75.16447448730469,-75.16445317820725,6.471528350789185,0.7835133616318432,4.053166606428549,-75.1653789582421,6.470240745252741,1.9541564712372286,171.34049068539827
111,6.230000019073486,-75.5999984741211,-75.60006131676595,6.231124434042017,3.1688969269525007,124.53603298223271,-75.59926799645243,6.2283995241960275,1.5314275552728729,194.5850945571918
112,5.420683860778809,-75.70539093017578,-75.70547290555218,5.420706883945381,0.7673993924770777,9.435966702764517,-75.70083226722096,5.40862007333806,0.07476979222530634,1426.5274203014349
113,5.590000152587891,-75.83000183105469,-75.832136,5.598301,0.3819519201636551,947.9086763610783,-75.830128,5.590119,1.6108098976021827,19.185963056779993
114,4.489999771118164,-75.27999877929688,,,0.0,,-75.28009762711822,4.488730683771444,0.7990333735089447,140.7684449043856
115,5.070000171661377,-75.5199966430664,-75.51974300006455,5.070007039585303,4.557825354790313,28.134226546021495,-75.5170938,5.0620938,0.7169841914724225,931.6842311302796
116,7.079999923706055,-74.69999694824219,,,0.0,,-74.69848531943249,7.081590003050875,1.5211044042961885,242.5075314487175
117,6.480000019073486,-75.16999816894531,-75.169011,6.480686,0.6666122002356778,132.9564184925852,-75.17019613068558,6.480465345480658,1.7038394816057023,55.920742069349146
118,3.410000085830688,-76.54000091552734,-76.53983258695344,3.410550762481483,6.47983627879144,63.69732394099465,-76.5398084527234,3.4106072967848187,0.45676132263985303,70.46442739097951
119,4.760000228881836,-76.22000122070312,,,0.0,,-76.2098475,4.755394,0.1453858720576175,1236.2490323430359
120,7.019999980926514,-76.2699966430664,,,0.0,,-76.2677441,7.0184545,1.413846031707569,301.9202916612176
121,6.25,-75.5999984741211,-75.59995435790587,6.250062697494489,2.7275557778602804,8.475124633466997,-75.6004858,6.2505654,1.9631885758384833,82.5678014695214
122,5.369999885559082,-74.4000015258789,,,0.0,,-74.3901447,5.3750544,0.056899751801967796,1227.1555733982314
123,5.980000019073486,-75.97000122070312,,,0.0,,-75.9704283,5.9767621,1.1339366254995566,361.18289555337253
124,5.050000190734863,-73.80000305175781,-73.79664082894827,5.048227292883231,0.6563724407691259,421.24693535927605,-73.8037974,5.0575693,0.29163577038376476,936.8121472285086
125,6.300000190734863,-75.54000091552734,-75.5423853,6.2922767,0.10244848215722559,893.9488204507405,-75.5392102,6.300933,1.1535382128143534,135.2603651068595
126,5.614523410797119,-75.53975677490234,-75.539481,5.6151246,0.6292558649749003,73.16250578997143,-75.5322042,5.6105634,0.08865694615488688,944.4123363614696
127,4.820000171661377,-75.69000244140625,-75.69016808119528,4.818855954992385,3.9387610923896292,127.86078375586347,-75.68989452969433,4.819408729614666,1.2304239922419378,66.49237198498575
128,3.410000085830688,-76.52999877929688,-76.53068439247411,3.407829998159196,5.064832967549907,251.77253909473072,-76.53075341576762,3.4076820216575823,0.35763371422389545,269.699739442756
129,5.619999885559082,-75.62000274658203,-75.6268068,5.6175278,0.5010774033448002,801.8521858453464,-75.618861,5.617745,1.0281220786294838,279.6074930895913
130,4.940000057220459,-75.75,-75.7397624,4.9348381,0.1935621099901571,1270.8536907073,-75.7469864,4.9373491,1.0043677673917326,444.57885286356895
131,5.070000171661377,-75.51000213623047,-75.50982603971865,5.070212575019009,5.837989898851971,30.541085274194522,-75.508367,5.0718235,0.6735160563809907,271.1591807639317
132,4.440000057220459,-75.80999755859375,,,0.0,,,,0.0,
133,5.079999923706055,-75.51000213623047,-75.51071250208054,5.078658003600322,3.0726036140942767,168.00755854512482,-75.5118621,5.0786754,0.6327589391445085,252.9646324049591
134,5.059999942779541,-75.51000213623047,-75.509349,5.0611868,5.082298884510934,149.89924755524876,-75.5124337,5.0583775,1.2148954001744503,323.8728274702943
135,4.440000057220459,-75.23999786376953,-75.24028329722339,4.439477103103603,3.643882315756798,65.94070831569135,-75.241174,4.4377611,0.7862248382649585,279.8936110491094
136,5.152013778686523,-75.03630828857422,,,0.0,,,,0.0,
137,4.460000038146973,-75.23999786376953,-75.2408473,4.4479882,0.1882371165022714,1331.6253908500162,-75.2359704,4.4575969,0.6003960221742596,520.0165717667472
138,2.980000019073486,-76.26000213623047,-76.2705532,2.9826303,0.4150531927456484,1208.4851371187756,-76.2683416,2.9828517,0.5107145006250193,979.2588287434637
139,6.260000228881836,-73.55999755859375,,,0.0,,-73.5697505,6.2515922,0.04560009563231026,1424.567822431992
140,5.927026748657227,-75.67135620117188,-75.67025284076178,5.9278238461377,0.4846523028856624,150.64889030040982,-75.673133,5.929436,0.5955132245663953,331.19572351517996
141,6.909999847412109,-75.66000366210938,-75.6651619,6.910753,0.7549098191669262,576.1226209121595,-75.6604935,6.9094951,1.2303369938307245,77.76423344278842
142,4.533060073852539,-75.66120910644531,-75.66121082060228,4.533046622535188,3.04879504798707,1.5030661772721736,-75.661163,4.5331967,0.5838321394124119,15.9474332471424
143,5.613573551177979,-75.45751190185547,-75.45751080853235,5.613574316290827,0.8030027847257278,0.14430934668422363,,,0.0,
144,5.614523410797119,-75.53975677490234,-75.539481,5.6151246,0.6292558649749002,73.16250578997143,-75.5322042,5.6105634,0.08865694615488688,944.4123363614696
145,5.659999847412109,-75.87999725341797,-75.8770419,5.6605447,0.4387902484096813,332.889778499701,-75.8801896,5.6604104,2.0044255897190406,50.15013161104835
146,6.050000190734863,-74.94999694824219,,,0.0,,-74.943578,6.054323,0.1058966199973577,856.4299023011993
147,5.070000171661377,-75.51000213623047,-75.50982603971865,5.070212575019009,5.837989898851971,30.541085274194522,-75.508367,5.0718235,0.6735160563809907,271.1591807639317
148,3.749730110168457,-74.927734375,-74.92957305998172,3.7504528946393183,0.42023415740613174,219.32610161643282,-74.92500745965819,3.746883311894932,0.697772394842823,436.8698068242356
149,4.972620010375977,-76.22921752929688,,,0.0,,,,0.0,
150,6.247637748718262,-75.5658187866211,-75.56586504490886,6.247672630980421,6.7805067730785735,6.408478998882955,-75.5650216,6.2491151,0.9129128427983496,185.6680968148565
151,4.811824798583984,-75.69329071044922,-75.6929252,4.8107273,5.854345579879491,127.96010976591893,-75.6940947,4.8045681,1.2045684229207891,807.4054528113909
152,6.25,-75.58000183105469,-75.5797557,6.2506975,6.611347361977105,81.79763110581098,-75.57945534923844,6.2511161274279505,1.403252195338817,137.4436761131672
153,4.535000324249268,-75.67568969726562,-75.67570126918172,4.535013891998808,4.155402494756883,1.9737541744131892,-75.6800348,4.5421639,0.8748568288516777,927.3698491590716
154,6.119999885559082,-75.70999908447266,,,0.0,,-75.710476,6.118184,1.1934000341899154,207.6406781758715
155,5.070000171661377,-75.51000213623047,-75.50982603971865,5.070212575019009,5.837989898851971,30.541085274194522,-75.508367,5.0718235,0.6735160563809907,271.1591807639317
156,5.402353763580322,-75.48646545410156,-75.48637510424427,5.402772191196513,1.6162051009286076,47.33840124379483,-75.4767092,5.4032409,0.34771124969242867,1085.7078315379597
157,4.710988521575928,-74.07209014892578,-74.07208136770396,4.710894300502057,3.875712891696378,10.468219257784677,-74.0651397,4.7115467,0.9124932619408065,773.5926311377931
158,6.541009902954102,-74.72206115722656,,,0.0,,-74.721791,6.546801,0.9967439304407907,641.1218439816174
159,6.239999771118164,-75.55000305175781,-75.55023249324384,6.239554712879723,1.0614801476403424,55.386150790320656,-75.54873111802043,6.242054449250744,0.81793206044173,267.28215734345343
160,6.485085487365723,-75.02040100097656,-75.01981428504716,6.484946403809115,0.9304721411738822,66.69657812394941,-75.0201634481406,6.486210875228354,1.9548210210491817,127.19391042594033
161,5.300000190734863,-75.56999969482422,-75.5674289,5.2970645,0.6763437650503956,431.9691820820079,,,0.0,
162,5.039999961853027,-75.48999786376953,-75.4843721,5.0462114,1.0735539471545341,927.8916073618697,-75.49103663778357,5.041686427484132,0.9170868124225179,219.19890951632578
163,5.460000038146973,-75.76000213623047,-75.7636292,5.4555483,0.4129005833378155,635.5447099734723,-75.749284,5.4671996,0.10168805705393583,1429.9000398706296
164,6.260000228881836,-75.5999984741211,-75.59763419506955,6.259468005536973,2.5050637691819992,268.1693798232768,-75.59926840797256,6.2598271454245795,1.8838383740502047,83.02497795976143
165,4.808717250823975,-75.69059753417969,-75.69062028062848,4.80871966763161,5.40825600817691,2.539137741870129,-75.6933623,4.8044595,1.6589974134317211,561.9158791182442
166,4.809999942779541,-75.72000122070312,-75.72060260768964,4.8072619212825085,3.7502066686555438,310.0423448611287,-75.72000940172462,4.809460933062535,1.7877088645394281,59.61521482169672
167,6.28000020980835,-75.58000183105469,-75.57952505999576,6.279625682316236,4.055859178495375,67.07461400145411,-75.579197666098,6.284049714544284,2.0420426129041833,456.57545729119397
168,5.059999942779541,-75.5,-75.50006218526724,5.06005024125204,6.620591469314311,8.858222336017674,-75.499784,5.0591124,1.182276552546185,101.03059929066367
169,4.441792011260986,-75.42684173583984,,,0.0,,-75.4239428,4.4409968,0.9955326638891654,333.5452715028616
170,6.829999923706055,-75.11000061035156,,,0.0,,-75.110402,6.829815,0.8262089308179276,48.85630159318258
171,6.090000152587891,-75.33999633789062,-75.33750445744231,6.0899340363399945,1.0466487218952736,275.9357437729072,-75.343086,6.088106,1.5324725144397144,401.0632581313908
172,10.529999732971191,-75.44000244140625,,,0.0,,,,0.0,
173,6.409999847412109,-75.9800033569336,-75.9787789,6.4101366,0.715128366792318,136.2975209254698,-75.97984990954399,6.410641749110513,1.789986787975693,72.98304438383363
174,3.450000047683716,-76.55999755859375,-76.5593872,3.4505703,0.7970776475308395,92.60223793139723,-76.5603518,3.4484787,1.4445498550917355,172.77537861061745
175,3.894788503646851,-76.29541778564453,-76.2970368,3.8955914,1.0665507710699549,200.54098158459865,-76.29561768197502,3.8932347160280525,0.4479006521721803,173.24862063182033
176,7.130000114440918,-76.30000305175781,,,0.0,,-76.300706,7.120829,0.10608073944954809,1017.2196611614485
177,5.659999847412109,-75.91999816894531,,,0.0,,-75.9173807,5.6588111,1.2960855266105302,318.37080672139916
178,5.062974452972412,-75.50276947021484,-75.50298079577522,5.064087362340764,6.659758414182648,125.27660301620719,-75.498953,5.0599938,1.0953647910332975,536.4170266740101
179,2.480000019073486,-76.58999633789062,-76.5862873,2.4871319,1.0314976855627616,889.9827560722455,-76.58729981461926,2.484331426020033,0.746418585169405,565.0903669367156
180,5.792295455932617,-75.78548431396484,,,0.0,,-75.784761777961,5.792907943567456,1.3814037205061678,104.83612115022429
181,1.169999957084656,-77.2699966430664,,,0.0,,-77.2770940860688,1.1808502032464985,0.06685161103404802,1436.4581914981786
182,5.079999923706055,-75.51000213623047,-75.51071250208054,5.078658003600322,3.0726036140942767,168.00755854512482,-75.5118621,5.0786754,0.6327589391445085,252.9646324049591
183,4.809999942779541,-75.72000122070312,-75.72060260768964,4.8072619212825085,3.750206668655544,310.0423448611287,-75.72000940172462,4.809460933062535,1.7877088645394281,59.61521482169672
184,6.139999866485596,-75.18000030517578,-75.18201199320418,6.13875921469536,0.825212322701462,261.54281537227496,-75.1782421,6.1426339,1.5942298922636753,350.31235824105767
185,4.809999942779541,-75.72000122070312,-75.72060260768964,4.8072619212825085,3.7502066686555438,310.0423448611287,-75.72000940172462,4.809460933062535,1.7877088645394283,59.61521482169672
186,6.207005977630615,-75.733642578125,,,0.0,,-75.7345182,6.2074816,1.135467098664063,110.26009101021874
187,5.45589017868042,-75.65039825439453,-75.65075896217768,5.456020182966252,1.093403833872831,42.480325542701344,-75.6532370452592,5.4554109844280845,0.46966838919842885,319.02524631257046
188,4.480000019073486,-75.63999938964844,,,0.0,,-75.634943,4.4840705,0.6659475296271989,719.3797147761852
189,2.059999942779541,-76.76000213623047,,,0.0,,,,0.0,
